date,value,series_id,country,source,frequency,release_date,ingested_at
2016-07-01,11.8,m2,china,china_akshare,monthly,2016-07-15,2026-03-22 03:26:50.411482+00:00
2016-08-01,10.2,m2,china,china_akshare,monthly,2016-08-12,2026-03-22 03:26:50.411482+00:00
2016-09-01,11.4,m2,china,china_akshare,monthly,2016-09-14,2026-03-22 03:26:50.411482+00:00
2016-10-01,11.5,m2,china,china_akshare,monthly,2016-10-18,2026-03-22 03:26:50.411482+00:00
2016-11-01,11.6,m2,china,china_akshare,monthly,2016-11-11,2026-03-22 03:26:50.411482+00:00
2016-12-01,11.4,m2,china,china_akshare,monthly,2016-12-14,2026-03-22 03:26:50.411482+00:00
2017-01-01,11.3,m2,china,china_akshare,monthly,2017-01-12,2026-03-22 03:26:50.411482+00:00
2017-02-01,11.3,m2,china,china_akshare,monthly,2017-02-14,2026-03-22 03:26:50.411482+00:00
2017-03-01,11.1,m2,china,china_akshare,monthly,2017-03-09,2026-03-22 03:26:50.411482+00:00
2017-04-01,10.6,m2,china,china_akshare,monthly,2017-04-14,2026-03-22 03:26:50.411482+00:00
2017-05-01,10.5,m2,china,china_akshare,monthly,2017-05-12,2026-03-22 03:26:50.411482+00:00
2017-06-01,9.6,m2,china,china_akshare,monthly,2017-06-14,2026-03-22 03:26:50.411482+00:00
2017-07-01,9.4,m2,china,china_akshare,monthly,2017-07-12,2026-03-22 03:26:50.411482+00:00
2017-08-01,9.2,m2,china,china_akshare,monthly,2017-08-15,2026-03-22 03:26:50.411482+00:00
2017-09-01,8.9,m2,china,china_akshare,monthly,2017-09-15,2026-03-22 03:26:50.411482+00:00
2017-10-01,9.2,m2,china,china_akshare,monthly,2017-10-14,2026-03-22 03:26:50.411482+00:00
2017-11-01,8.8,m2,china,china_akshare,monthly,2017-11-13,2026-03-22 03:26:50.411482+00:00
2017-12-01,9.1,m2,china,china_akshare,monthly,2017-12-11,2026-03-22 03:26:50.411482+00:00
2018-01-01,8.2,m2,china,china_akshare,monthly,2018-01-12,2026-03-22 03:26:50.411482+00:00
2018-02-01,8.6,m2,china,china_akshare,monthly,2018-02-12,2026-03-22 03:26:50.411482+00:00
2018-03-01,8.8,m2,china,china_akshare,monthly,2018-03-09,2026-03-22 03:26:50.411482+00:00
2018-04-01,8.2,m2,china,china_akshare,monthly,2018-04-13,2026-03-22 03:26:50.411482+00:00
2018-05-01,8.3,m2,china,china_akshare,monthly,2018-05-11,2026-03-22 03:26:50.411482+00:00
2018-06-01,8.3,m2,china,china_akshare,monthly,2018-06-12,2026-03-22 03:26:50.411482+00:00
2018-07-01,8.0,m2,china,china_akshare,monthly,2018-07-13,2026-03-22 03:26:50.411482+00:00
2018-08-01,8.5,m2,china,china_akshare,monthly,2018-08-13,2026-03-22 03:26:50.411482+00:00
2018-09-01,8.2,m2,china,china_akshare,monthly,2018-09-12,2026-03-22 03:26:50.411482+00:00
2018-10-01,8.3,m2,china,china_akshare,monthly,2018-10-17,2026-03-22 03:26:50.411482+00:00
2018-11-01,8.0,m2,china,china_akshare,monthly,2018-11-13,2026-03-22 03:26:50.411482+00:00
2018-12-01,8.0,m2,china,china_akshare,monthly,2018-12-11,2026-03-22 03:26:50.411482+00:00
2019-01-01,8.1,m2,china,china_akshare,monthly,2019-01-15,2026-03-22 03:26:50.411482+00:00
2019-02-01,8.4,m2,china,china_akshare,monthly,2019-02-15,2026-03-22 03:26:50.411482+00:00
2019-03-01,8.0,m2,china,china_akshare,monthly,2019-03-11,2026-03-22 03:26:50.411482+00:00
2019-04-01,8.6,m2,china,china_akshare,monthly,2019-04-12,2026-03-22 03:26:50.411482+00:00
2019-05-01,8.5,m2,china,china_akshare,monthly,2019-05-09,2026-03-22 03:26:50.411482+00:00
