date,value,series_id,country,source,frequency,release_date,ingested_at
1999-12-01,4667221,m3,eurozone,ecb,monthly,1999-12-01,2026-04-30 04:12:19.014583+00:00
2000-01-01,4713205,m3,eurozone,ecb,monthly,2000-01-01,2026-04-30 04:12:19.014583+00:00
2000-02-01,4735956,m3,eurozone,ecb,monthly,2000-02-01,2026-04-30 04:12:19.014583+00:00
2000-03-01,4766006,m3,eurozone,ecb,monthly,2000-03-01,2026-04-30 04:12:19.014583+00:00
2000-04-01,4802801,m3,eurozone,ecb,monthly,2000-04-01,2026-04-30 04:12:19.014583+00:00
2000-05-01,4795425,m3,eurozone,ecb,monthly,2000-05-01,2026-04-30 04:12:19.014583+00:00
2000-06-01,4788838,m3,eurozone,ecb,monthly,2000-06-01,2026-04-30 04:12:19.014583+00:00
2000-07-01,4803137,m3,eurozone,ecb,monthly,2000-07-01,2026-04-30 04:12:19.014583+00:00
2000-08-01,4828781,m3,eurozone,ecb,monthly,2000-08-01,2026-04-30 04:12:19.014583+00:00
2000-09-01,4830524,m3,eurozone,ecb,monthly,2000-09-01,2026-04-30 04:12:19.014583+00:00
2000-10-01,4847849,m3,eurozone,ecb,monthly,2000-10-01,2026-04-30 04:12:19.014583+00:00
2000-11-01,4851550,m3,eurozone,ecb,monthly,2000-11-01,2026-04-30 04:12:19.014583+00:00
2000-12-01,4859203,m3,eurozone,ecb,monthly,2000-12-01,2026-04-30 04:12:19.014583+00:00
2001-01-01,5024537,m3,eurozone,ecb,monthly,2001-01-01,2026-04-30 04:12:19.014583+00:00
2001-02-01,5049678,m3,eurozone,ecb,monthly,2001-02-01,2026-04-30 04:12:19.014583+00:00
2001-03-01,5079966,m3,eurozone,ecb,monthly,2001-03-01,2026-04-30 04:12:19.014583+00:00
2001-04-01,5111811,m3,eurozone,ecb,monthly,2001-04-01,2026-04-30 04:12:19.014583+00:00
