date,value,series_id,country,source,frequency,release_date,ingested_at
1949-07-01,9.61,shiller_pe_proxy,us,multpl,monthly,1949-07-01,2026-03-23 03:32:54.406941+00:00
1949-08-01,9.85,shiller_pe_proxy,us,multpl,monthly,1949-08-01,2026-03-23 03:32:54.406941+00:00
1949-09-01,9.88,shiller_pe_proxy,us,multpl,monthly,1949-09-01,2026-03-23 03:32:54.406941+00:00
1949-10-01,10.17,shiller_pe_proxy,us,multpl,monthly,1949-10-01,2026-03-23 03:32:54.406941+00:00
1949-11-01,10.22,shiller_pe_proxy,us,multpl,monthly,1949-11-01,2026-03-23 03:32:54.406941+00:00
1949-12-01,10.53,shiller_pe_proxy,us,multpl,monthly,1949-12-01,2026-03-23 03:32:54.406941+00:00
1950-01-01,10.75,shiller_pe_proxy,us,multpl,monthly,1950-01-01,2026-03-23 03:32:54.406941+00:00
1950-02-01,10.91,shiller_pe_proxy,us,multpl,monthly,1950-02-01,2026-03-23 03:32:54.406941+00:00
1950-03-01,10.91,shiller_pe_proxy,us,multpl,monthly,1950-03-01,2026-03-23 03:32:54.406941+00:00
1950-04-01,11.18,shiller_pe_proxy,us,multpl,monthly,1950-04-01,2026-03-23 03:32:54.406941+00:00
1950-05-01,11.46,shiller_pe_proxy,us,multpl,monthly,1950-05-01,2026-03-23 03:32:54.406941+00:00
1950-06-01,11.55,shiller_pe_proxy,us,multpl,monthly,1950-06-01,2026-03-23 03:32:54.406941+00:00
1950-07-01,10.54,shiller_pe_proxy,us,multpl,monthly,1950-07-01,2026-03-23 03:32:54.406941+00:00
1950-08-01,11.04,shiller_pe_proxy,us,multpl,monthly,1950-08-01,2026-03-23 03:32:54.406941+00:00
1950-09-01,11.34,shiller_pe_proxy,us,multpl,monthly,1950-09-01,2026-03-23 03:32:54.406941+00:00
1950-10-01,11.66,shiller_pe_proxy,us,multpl,monthly,1950-10-01,2026-03-23 03:32:54.406941+00:00
1950-11-01,11.54,shiller_pe_proxy,us,multpl,monthly,1950-11-01,2026-03-23 03:32:54.406941+00:00
1950-12-01,11.31,shiller_pe_proxy,us,multpl,monthly,1950-12-01,2026-03-23 03:32:54.406941+00:00
1951-01-01,11.9,shiller_pe_proxy,us,multpl,monthly,1951-01-01,2026-03-23 03:32:54.406941+00:00
1951-02-01,12.14,shiller_pe_proxy,us,multpl,monthly,1951-02-01,2026-03-23 03:32:54.406941+00:00
1951-03-01,11.84,shiller_pe_proxy,us,multpl,monthly,1951-03-01,2026-03-23 03:32:54.406941+00:00
1951-04-01,11.95,shiller_pe_proxy,us,multpl,monthly,1951-04-01,2026-03-23 03:32:54.406941+00:00
1951-05-01,11.86,shiller_pe_proxy,us,multpl,monthly,1951-05-01,2026-03-23 03:32:54.406941+00:00
1951-06-01,11.62,shiller_pe_proxy,us,multpl,monthly,1951-06-01,2026-03-23 03:32:54.406941+00:00
1951-07-01,11.78,shiller_pe_proxy,us,multpl,monthly,1951-07-01,2026-03-23 03:32:54.406941+00:00
1951-08-01,12.26,shiller_pe_proxy,us,multpl,monthly,1951-08-01,2026-03-23 03:32:54.406941+00:00
1951-09-01,12.44,shiller_pe_proxy,us,multpl,monthly,1951-09-01,2026-03-23 03:32:54.406941+00:00
1951-10-01,12.31,shiller_pe_proxy,us,multpl,monthly,1951-10-01,2026-03-23 03:32:54.406941+00:00
1951-11-01,11.85,shiller_pe_proxy,us,multpl,monthly,1951-11-01,2026-03-23 03:32:54.406941+00:00
1951-12-01,12.15,shiller_pe_proxy,us,multpl,monthly,1951-12-01,2026-03-23 03:32:54.406941+00:00
1952-01-01,12.53,shiller_pe_proxy,us,multpl,monthly,1952-01-01,2026-03-23 03:32:54.406941+00:00
1952-02-01,12.36,shiller_pe_proxy,us,multpl,monthly,1952-02-01,2026-03-23 03:32:54.406941+00:00
1952-03-01,12.36,shiller_pe_proxy,us,multpl,monthly,1952-03-01,2026-03-23 03:32:54.406941+00:00
1952-04-01,12.24,shiller_pe_proxy,us,multpl,monthly,1952-04-01,2026-03-23 03:32:54.406941+00:00
1952-05-01,12.2,shiller_pe_proxy,us,multpl,monthly,1952-05-01,2026-03-23 03:32:54.406941+00:00
1952-06-01,12.45,shiller_pe_proxy,us,multpl,monthly,1952-06-01,2026-03-23 03:32:54.406941+00:00
1952-07-01,12.67,shiller_pe_proxy,us,multpl,monthly,1952-07-01,2026-03-23 03:32:54.406941+00:00
1952-08-01,12.68,shiller_pe_proxy,us,multpl,monthly,1952-08-01,2026-03-23 03:32:54.406941+00:00
1952-09-01,12.43,shiller_pe_proxy,us,multpl,monthly,1952-09-01,2026-03-23 03:32:54.406941+00:00
1952-10-01,12.13,shiller_pe_proxy,us,multpl,monthly,1952-10-01,2026-03-23 03:32:54.406941+00:00
1952-11-01,12.47,shiller_pe_proxy,us,multpl,monthly,1952-11-01,2026-03-23 03:32:54.406941+00:00
1952-12-01,12.93,shiller_pe_proxy,us,multpl,monthly,1952-12-01,2026-03-23 03:32:54.406941+00:00
1953-01-01,13.01,shiller_pe_proxy,us,multpl,monthly,1953-01-01,2026-03-23 03:32:54.406941+00:00
1953-02-01,12.86,shiller_pe_proxy,us,multpl,monthly,1953-02-01,2026-03-23 03:32:54.406941+00:00
1953-03-01,12.83,shiller_pe_proxy,us,multpl,monthly,1953-03-01,2026-03-23 03:32:54.406941+00:00
1953-04-01,12.16,shiller_pe_proxy,us,multpl,monthly,1953-04-01,2026-03-23 03:32:54.406941+00:00
1953-05-01,12.14,shiller_pe_proxy,us,multpl,monthly,1953-05-01,2026-03-23 03:32:54.406941+00:00
1953-06-01,11.62,shiller_pe_proxy,us,multpl,monthly,1953-06-01,2026-03-23 03:32:54.406941+00:00
1953-07-01,11.75,shiller_pe_proxy,us,multpl,monthly,1953-07-01,2026-03-23 03:32:54.406941+00:00
1953-08-01,11.72,shiller_pe_proxy,us,multpl,monthly,1953-08-01,2026-03-23 03:32:54.406941+00:00
1953-09-01,11.14,shiller_pe_proxy,us,multpl,monthly,1953-09-01,2026-03-23 03:32:54.406941+00:00
1953-10-01,11.39,shiller_pe_proxy,us,multpl,monthly,1953-10-01,2026-03-23 03:32:54.406941+00:00
1953-11-01,11.64,shiller_pe_proxy,us,multpl,monthly,1953-11-01,2026-03-23 03:32:54.406941+00:00
1953-12-01,11.75,shiller_pe_proxy,us,multpl,monthly,1953-12-01,2026-03-23 03:32:54.406941+00:00
1954-01-01,12.0,shiller_pe_proxy,us,multpl,monthly,1954-01-01,2026-03-23 03:32:54.406941+00:00
1954-02-01,12.22,shiller_pe_proxy,us,multpl,monthly,1954-02-01,2026-03-23 03:32:54.406941+00:00
1954-03-01,12.42,shiller_pe_proxy,us,multpl,monthly,1954-03-01,2026-03-23 03:32:54.406941+00:00
1954-04-01,12.91,shiller_pe_proxy,us,multpl,monthly,1954-04-01,2026-03-23 03:32:54.406941+00:00
1954-05-01,13.31,shiller_pe_proxy,us,multpl,monthly,1954-05-01,2026-03-23 03:32:54.406941+00:00
1954-06-01,13.36,shiller_pe_proxy,us,multpl,monthly,1954-06-01,2026-03-23 03:32:54.406941+00:00
1954-07-01,13.83,shiller_pe_proxy,us,multpl,monthly,1954-07-01,2026-03-23 03:32:54.406941+00:00
1954-08-01,14.04,shiller_pe_proxy,us,multpl,monthly,1954-08-01,2026-03-23 03:32:54.406941+00:00
1954-09-01,14.36,shiller_pe_proxy,us,multpl,monthly,1954-09-01,2026-03-23 03:32:54.406941+00:00
1954-10-01,14.62,shiller_pe_proxy,us,multpl,monthly,1954-10-01,2026-03-23 03:32:54.406941+00:00
1954-11-01,15.12,shiller_pe_proxy,us,multpl,monthly,1954-11-01,2026-03-23 03:32:54.406941+00:00
1954-12-01,15.79,shiller_pe_proxy,us,multpl,monthly,1954-12-01,2026-03-23 03:32:54.406941+00:00
1955-01-01,15.99,shiller_pe_proxy,us,multpl,monthly,1955-01-01,2026-03-23 03:32:54.406941+00:00
1955-02-01,16.44,shiller_pe_proxy,us,multpl,monthly,1955-02-01,2026-03-23 03:32:54.406941+00:00
1955-03-01,16.22,shiller_pe_proxy,us,multpl,monthly,1955-03-01,2026-03-23 03:32:54.406941+00:00
1955-04-01,16.69,shiller_pe_proxy,us,multpl,monthly,1955-04-01,2026-03-23 03:32:54.406941+00:00
1955-05-01,16.52,shiller_pe_proxy,us,multpl,monthly,1955-05-01,2026-03-23 03:32:54.406941+00:00
1955-06-01,17.37,shiller_pe_proxy,us,multpl,monthly,1955-06-01,2026-03-23 03:32:54.406941+00:00
1955-07-01,18.45,shiller_pe_proxy,us,multpl,monthly,1955-07-01,2026-03-23 03:32:54.406941+00:00
1955-08-01,18.22,shiller_pe_proxy,us,multpl,monthly,1955-08-01,2026-03-23 03:32:54.406941+00:00
1955-09-01,18.84,shiller_pe_proxy,us,multpl,monthly,1955-09-01,2026-03-23 03:32:54.406941+00:00
1955-10-01,17.77,shiller_pe_proxy,us,multpl,monthly,1955-10-01,2026-03-23 03:32:54.406941+00:00
1955-11-01,18.84,shiller_pe_proxy,us,multpl,monthly,1955-11-01,2026-03-23 03:32:54.406941+00:00
1955-12-01,18.94,shiller_pe_proxy,us,multpl,monthly,1955-12-01,2026-03-23 03:32:54.406941+00:00
1956-01-01,18.29,shiller_pe_proxy,us,multpl,monthly,1956-01-01,2026-03-23 03:32:54.406941+00:00
1956-02-01,18.27,shiller_pe_proxy,us,multpl,monthly,1956-02-01,2026-03-23 03:32:54.406941+00:00
1956-03-01,19.37,shiller_pe_proxy,us,multpl,monthly,1956-03-01,2026-03-23 03:32:54.406941+00:00
1956-04-01,19.37,shiller_pe_proxy,us,multpl,monthly,1956-04-01,2026-03-23 03:32:54.406941+00:00
1956-05-01,18.54,shiller_pe_proxy,us,multpl,monthly,1956-05-01,2026-03-23 03:32:54.406941+00:00
1956-06-01,18.16,shiller_pe_proxy,us,multpl,monthly,1956-06-01,2026-03-23 03:32:54.406941+00:00
1956-07-01,18.86,shiller_pe_proxy,us,multpl,monthly,1956-07-01,2026-03-23 03:32:54.406941+00:00
1956-08-01,18.67,shiller_pe_proxy,us,multpl,monthly,1956-08-01,2026-03-23 03:32:54.406941+00:00
1956-09-01,17.84,shiller_pe_proxy,us,multpl,monthly,1956-09-01,2026-03-23 03:32:54.406941+00:00
1956-10-01,17.42,shiller_pe_proxy,us,multpl,monthly,1956-10-01,2026-03-23 03:32:54.406941+00:00
1956-11-01,17.12,shiller_pe_proxy,us,multpl,monthly,1956-11-01,2026-03-23 03:32:54.406941+00:00
1956-12-01,17.2,shiller_pe_proxy,us,multpl,monthly,1956-12-01,2026-03-23 03:32:54.406941+00:00
1957-01-01,16.72,shiller_pe_proxy,us,multpl,monthly,1957-01-01,2026-03-23 03:32:54.406941+00:00
1957-02-01,15.84,shiller_pe_proxy,us,multpl,monthly,1957-02-01,2026-03-23 03:32:54.406941+00:00
1957-03-01,15.9,shiller_pe_proxy,us,multpl,monthly,1957-03-01,2026-03-23 03:32:54.406941+00:00
1957-04-01,16.12,shiller_pe_proxy,us,multpl,monthly,1957-04-01,2026-03-23 03:32:54.406941+00:00
1957-05-01,16.6,shiller_pe_proxy,us,multpl,monthly,1957-05-01,2026-03-23 03:32:54.406941+00:00
1957-06-01,16.73,shiller_pe_proxy,us,multpl,monthly,1957-06-01,2026-03-23 03:32:54.406941+00:00
1957-07-01,16.87,shiller_pe_proxy,us,multpl,monthly,1957-07-01,2026-03-23 03:32:54.406941+00:00
1957-08-01,15.87,shiller_pe_proxy,us,multpl,monthly,1957-08-01,2026-03-23 03:32:54.406941+00:00
1957-09-01,15.16,shiller_pe_proxy,us,multpl,monthly,1957-09-01,2026-03-23 03:32:54.406941+00:00
1957-10-01,14.15,shiller_pe_proxy,us,multpl,monthly,1957-10-01,2026-03-23 03:32:54.406941+00:00
1957-11-01,13.74,shiller_pe_proxy,us,multpl,monthly,1957-11-01,2026-03-23 03:32:54.406941+00:00
1957-12-01,13.67,shiller_pe_proxy,us,multpl,monthly,1957-12-01,2026-03-23 03:32:54.406941+00:00
1958-01-01,13.79,shiller_pe_proxy,us,multpl,monthly,1958-01-01,2026-03-23 03:32:54.406941+00:00
1958-02-01,13.78,shiller_pe_proxy,us,multpl,monthly,1958-02-01,2026-03-23 03:32:54.406941+00:00
1958-03-01,13.93,shiller_pe_proxy,us,multpl,monthly,1958-03-01,2026-03-23 03:32:54.406941+00:00
1958-04-01,13.91,shiller_pe_proxy,us,multpl,monthly,1958-04-01,2026-03-23 03:32:54.406941+00:00
1958-05-01,14.32,shiller_pe_proxy,us,multpl,monthly,1958-05-01,2026-03-23 03:32:54.406941+00:00
1958-06-01,14.64,shiller_pe_proxy,us,multpl,monthly,1958-06-01,2026-03-23 03:32:54.406941+00:00
1958-07-01,14.96,shiller_pe_proxy,us,multpl,monthly,1958-07-01,2026-03-23 03:32:54.406941+00:00
1958-08-01,15.54,shiller_pe_proxy,us,multpl,monthly,1958-08-01,2026-03-23 03:32:54.406941+00:00
1958-09-01,15.93,shiller_pe_proxy,us,multpl,monthly,1958-09-01,2026-03-23 03:32:54.406941+00:00
1958-10-01,16.56,shiller_pe_proxy,us,multpl,monthly,1958-10-01,2026-03-23 03:32:54.406941+00:00
1958-11-01,16.99,shiller_pe_proxy,us,multpl,monthly,1958-11-01,2026-03-23 03:32:54.406941+00:00
1958-12-01,17.36,shiller_pe_proxy,us,multpl,monthly,1958-12-01,2026-03-23 03:32:54.406941+00:00
1959-01-01,17.98,shiller_pe_proxy,us,multpl,monthly,1959-01-01,2026-03-23 03:32:54.406941+00:00
1959-02-01,17.76,shiller_pe_proxy,us,multpl,monthly,1959-02-01,2026-03-23 03:32:54.406941+00:00
1959-03-01,18.2,shiller_pe_proxy,us,multpl,monthly,1959-03-01,2026-03-23 03:32:54.406941+00:00
1959-04-01,18.43,shiller_pe_proxy,us,multpl,monthly,1959-04-01,2026-03-23 03:32:54.406941+00:00
1959-05-01,18.69,shiller_pe_proxy,us,multpl,monthly,1959-05-01,2026-03-23 03:32:54.406941+00:00
1959-06-01,18.45,shiller_pe_proxy,us,multpl,monthly,1959-06-01,2026-03-23 03:32:54.406941+00:00
1959-07-01,19.09,shiller_pe_proxy,us,multpl,monthly,1959-07-01,2026-03-23 03:32:54.406941+00:00
1959-08-01,18.96,shiller_pe_proxy,us,multpl,monthly,1959-08-01,2026-03-23 03:32:54.406941+00:00
1959-09-01,18.12,shiller_pe_proxy,us,multpl,monthly,1959-09-01,2026-03-23 03:32:54.406941+00:00
1959-10-01,18.02,shiller_pe_proxy,us,multpl,monthly,1959-10-01,2026-03-23 03:32:54.406941+00:00
1959-11-01,18.07,shiller_pe_proxy,us,multpl,monthly,1959-11-01,2026-03-23 03:32:54.406941+00:00
1959-12-01,18.62,shiller_pe_proxy,us,multpl,monthly,1959-12-01,2026-03-23 03:32:54.406941+00:00
1960-01-01,18.34,shiller_pe_proxy,us,multpl,monthly,1960-01-01,2026-03-23 03:32:54.406941+00:00
1960-02-01,17.55,shiller_pe_proxy,us,multpl,monthly,1960-02-01,2026-03-23 03:32:54.406941+00:00
1960-03-01,17.29,shiller_pe_proxy,us,multpl,monthly,1960-03-01,2026-03-23 03:32:54.406941+00:00
1960-04-01,17.43,shiller_pe_proxy,us,multpl,monthly,1960-04-01,2026-03-23 03:32:54.406941+00:00
1960-05-01,17.26,shiller_pe_proxy,us,multpl,monthly,1960-05-01,2026-03-23 03:32:54.406941+00:00
1960-06-01,17.82,shiller_pe_proxy,us,multpl,monthly,1960-06-01,2026-03-23 03:32:54.406941+00:00
1960-07-01,17.38,shiller_pe_proxy,us,multpl,monthly,1960-07-01,2026-03-23 03:32:54.406941+00:00
1960-08-01,17.58,shiller_pe_proxy,us,multpl,monthly,1960-08-01,2026-03-23 03:32:54.406941+00:00
1960-09-01,17.05,shiller_pe_proxy,us,multpl,monthly,1960-09-01,2026-03-23 03:32:54.406941+00:00
1960-10-01,16.61,shiller_pe_proxy,us,multpl,monthly,1960-10-01,2026-03-23 03:32:54.406941+00:00
1960-11-01,17.15,shiller_pe_proxy,us,multpl,monthly,1960-11-01,2026-03-23 03:32:54.406941+00:00
1960-12-01,17.56,shiller_pe_proxy,us,multpl,monthly,1960-12-01,2026-03-23 03:32:54.406941+00:00
1961-01-01,18.47,shiller_pe_proxy,us,multpl,monthly,1961-01-01,2026-03-23 03:32:54.406941+00:00
1961-02-01,19.23,shiller_pe_proxy,us,multpl,monthly,1961-02-01,2026-03-23 03:32:54.406941+00:00
1961-03-01,19.84,shiller_pe_proxy,us,multpl,monthly,1961-03-01,2026-03-23 03:32:54.406941+00:00
1961-04-01,20.38,shiller_pe_proxy,us,multpl,monthly,1961-04-01,2026-03-23 03:32:54.406941+00:00
1961-05-01,20.6,shiller_pe_proxy,us,multpl,monthly,1961-05-01,2026-03-23 03:32:54.406941+00:00
1961-06-01,20.33,shiller_pe_proxy,us,multpl,monthly,1961-06-01,2026-03-23 03:32:54.406941+00:00
1961-07-01,20.15,shiller_pe_proxy,us,multpl,monthly,1961-07-01,2026-03-23 03:32:54.406941+00:00
1961-08-01,20.94,shiller_pe_proxy,us,multpl,monthly,1961-08-01,2026-03-23 03:32:54.406941+00:00
1961-09-01,20.71,shiller_pe_proxy,us,multpl,monthly,1961-09-01,2026-03-23 03:32:54.406941+00:00
1961-10-01,20.92,shiller_pe_proxy,us,multpl,monthly,1961-10-01,2026-03-23 03:32:54.406941+00:00
1961-11-01,21.86,shiller_pe_proxy,us,multpl,monthly,1961-11-01,2026-03-23 03:32:54.406941+00:00
1961-12-01,22.04,shiller_pe_proxy,us,multpl,monthly,1961-12-01,2026-03-23 03:32:54.406941+00:00
1962-01-01,21.2,shiller_pe_proxy,us,multpl,monthly,1962-01-01,2026-03-23 03:32:54.406941+00:00
1962-02-01,21.45,shiller_pe_proxy,us,multpl,monthly,1962-02-01,2026-03-23 03:32:54.406941+00:00
1962-03-01,21.44,shiller_pe_proxy,us,multpl,monthly,1962-03-01,2026-03-23 03:32:54.406941+00:00
1962-04-01,20.66,shiller_pe_proxy,us,multpl,monthly,1962-04-01,2026-03-23 03:32:54.406941+00:00
1962-05-01,19.09,shiller_pe_proxy,us,multpl,monthly,1962-05-01,2026-03-23 03:32:54.406941+00:00
1962-06-01,16.83,shiller_pe_proxy,us,multpl,monthly,1962-06-01,2026-03-23 03:32:54.406941+00:00
1962-07-01,17.14,shiller_pe_proxy,us,multpl,monthly,1962-07-01,2026-03-23 03:32:54.406941+00:00
1962-08-01,17.57,shiller_pe_proxy,us,multpl,monthly,1962-08-01,2026-03-23 03:32:54.406941+00:00
1962-09-01,17.32,shiller_pe_proxy,us,multpl,monthly,1962-09-01,2026-03-23 03:32:54.406941+00:00
1962-10-01,16.74,shiller_pe_proxy,us,multpl,monthly,1962-10-01,2026-03-23 03:32:54.406941+00:00
1962-11-01,17.85,shiller_pe_proxy,us,multpl,monthly,1962-11-01,2026-03-23 03:32:54.406941+00:00
1962-12-01,18.59,shiller_pe_proxy,us,multpl,monthly,1962-12-01,2026-03-23 03:32:54.406941+00:00
1963-01-01,19.26,shiller_pe_proxy,us,multpl,monthly,1963-01-01,2026-03-23 03:32:54.406941+00:00
1963-02-01,19.47,shiller_pe_proxy,us,multpl,monthly,1963-02-01,2026-03-23 03:32:54.406941+00:00
1963-03-01,19.29,shiller_pe_proxy,us,multpl,monthly,1963-03-01,2026-03-23 03:32:54.406941+00:00
1963-04-01,20.15,shiller_pe_proxy,us,multpl,monthly,1963-04-01,2026-03-23 03:32:54.406941+00:00
1963-05-01,20.51,shiller_pe_proxy,us,multpl,monthly,1963-05-01,2026-03-23 03:32:54.406941+00:00
1963-06-01,20.38,shiller_pe_proxy,us,multpl,monthly,1963-06-01,2026-03-23 03:32:54.406941+00:00
1963-07-01,19.97,shiller_pe_proxy,us,multpl,monthly,1963-07-01,2026-03-23 03:32:54.406941+00:00
1963-08-01,20.47,shiller_pe_proxy,us,multpl,monthly,1963-08-01,2026-03-23 03:32:54.406941+00:00
1963-09-01,20.96,shiller_pe_proxy,us,multpl,monthly,1963-09-01,2026-03-23 03:32:54.406941+00:00
1963-10-01,20.89,shiller_pe_proxy,us,multpl,monthly,1963-10-01,2026-03-23 03:32:54.406941+00:00
1963-11-01,20.72,shiller_pe_proxy,us,multpl,monthly,1963-11-01,2026-03-23 03:32:54.406941+00:00
1963-12-01,21.04,shiller_pe_proxy,us,multpl,monthly,1963-12-01,2026-03-23 03:32:54.406941+00:00
1964-01-01,21.63,shiller_pe_proxy,us,multpl,monthly,1964-01-01,2026-03-23 03:32:54.406941+00:00
1964-02-01,21.83,shiller_pe_proxy,us,multpl,monthly,1964-02-01,2026-03-23 03:32:54.406941+00:00
1964-03-01,22.17,shiller_pe_proxy,us,multpl,monthly,1964-03-01,2026-03-23 03:32:54.406941+00:00
1964-04-01,22.42,shiller_pe_proxy,us,multpl,monthly,1964-04-01,2026-03-23 03:32:54.406941+00:00
1964-05-01,22.57,shiller_pe_proxy,us,multpl,monthly,1964-05-01,2026-03-23 03:32:54.406941+00:00
1964-06-01,22.3,shiller_pe_proxy,us,multpl,monthly,1964-06-01,2026-03-23 03:32:54.406941+00:00
1964-07-01,22.98,shiller_pe_proxy,us,multpl,monthly,1964-07-01,2026-03-23 03:32:54.406941+00:00
1964-08-01,22.65,shiller_pe_proxy,us,multpl,monthly,1964-08-01,2026-03-23 03:32:54.406941+00:00
1964-09-01,22.89,shiller_pe_proxy,us,multpl,monthly,1964-09-01,2026-03-23 03:32:54.406941+00:00
1964-10-01,23.21,shiller_pe_proxy,us,multpl,monthly,1964-10-01,2026-03-23 03:32:54.406941+00:00
1964-11-01,23.23,shiller_pe_proxy,us,multpl,monthly,1964-11-01,2026-03-23 03:32:54.406941+00:00
1964-12-01,22.75,shiller_pe_proxy,us,multpl,monthly,1964-12-01,2026-03-23 03:32:54.406941+00:00
1965-01-01,23.27,shiller_pe_proxy,us,multpl,monthly,1965-01-01,2026-03-23 03:32:54.406941+00:00
1965-02-01,23.37,shiller_pe_proxy,us,multpl,monthly,1965-02-01,2026-03-23 03:32:54.406941+00:00
1965-03-01,23.25,shiller_pe_proxy,us,multpl,monthly,1965-03-01,2026-03-23 03:32:54.406941+00:00
1965-04-01,23.42,shiller_pe_proxy,us,multpl,monthly,1965-04-01,2026-03-23 03:32:54.406941+00:00
1965-05-01,23.71,shiller_pe_proxy,us,multpl,monthly,1965-05-01,2026-03-23 03:32:54.406941+00:00
1965-06-01,22.39,shiller_pe_proxy,us,multpl,monthly,1965-06-01,2026-03-23 03:32:54.406941+00:00
1965-07-01,22.3,shiller_pe_proxy,us,multpl,monthly,1965-07-01,2026-03-23 03:32:54.406941+00:00
1965-08-01,22.67,shiller_pe_proxy,us,multpl,monthly,1965-08-01,2026-03-23 03:32:54.406941+00:00
1965-09-01,23.37,shiller_pe_proxy,us,multpl,monthly,1965-09-01,2026-03-23 03:32:54.406941+00:00
1965-10-01,23.78,shiller_pe_proxy,us,multpl,monthly,1965-10-01,2026-03-23 03:32:54.406941+00:00
1965-11-01,23.93,shiller_pe_proxy,us,multpl,monthly,1965-11-01,2026-03-23 03:32:54.406941+00:00
1965-12-01,23.69,shiller_pe_proxy,us,multpl,monthly,1965-12-01,2026-03-23 03:32:54.406941+00:00
1966-01-01,24.06,shiller_pe_proxy,us,multpl,monthly,1966-01-01,2026-03-23 03:32:54.406941+00:00
1966-02-01,23.7,shiller_pe_proxy,us,multpl,monthly,1966-02-01,2026-03-23 03:32:54.406941+00:00
1966-03-01,22.61,shiller_pe_proxy,us,multpl,monthly,1966-03-01,2026-03-23 03:32:54.406941+00:00
1966-04-01,23.11,shiller_pe_proxy,us,multpl,monthly,1966-04-01,2026-03-23 03:32:54.406941+00:00
1966-05-01,21.85,shiller_pe_proxy,us,multpl,monthly,1966-05-01,2026-03-23 03:32:54.406941+00:00
1966-06-01,21.56,shiller_pe_proxy,us,multpl,monthly,1966-06-01,2026-03-23 03:32:54.406941+00:00
1966-07-01,21.38,shiller_pe_proxy,us,multpl,monthly,1966-07-01,2026-03-23 03:32:54.406941+00:00
1966-08-01,19.91,shiller_pe_proxy,us,multpl,monthly,1966-08-01,2026-03-23 03:32:54.406941+00:00
1966-09-01,19.16,shiller_pe_proxy,us,multpl,monthly,1966-09-01,2026-03-23 03:32:54.406941+00:00
1966-10-01,18.83,shiller_pe_proxy,us,multpl,monthly,1966-10-01,2026-03-23 03:32:54.406941+00:00
1966-11-01,19.71,shiller_pe_proxy,us,multpl,monthly,1966-11-01,2026-03-23 03:32:54.406941+00:00
1966-12-01,19.74,shiller_pe_proxy,us,multpl,monthly,1966-12-01,2026-03-23 03:32:54.406941+00:00
1967-01-01,20.43,shiller_pe_proxy,us,multpl,monthly,1967-01-01,2026-03-23 03:32:54.406941+00:00
1967-02-01,21.07,shiller_pe_proxy,us,multpl,monthly,1967-02-01,2026-03-23 03:32:54.406941+00:00
1967-03-01,21.44,shiller_pe_proxy,us,multpl,monthly,1967-03-01,2026-03-23 03:32:54.406941+00:00
1967-04-01,21.69,shiller_pe_proxy,us,multpl,monthly,1967-04-01,2026-03-23 03:32:54.406941+00:00
1967-05-01,21.95,shiller_pe_proxy,us,multpl,monthly,1967-05-01,2026-03-23 03:32:54.406941+00:00
1967-06-01,21.55,shiller_pe_proxy,us,multpl,monthly,1967-06-01,2026-03-23 03:32:54.406941+00:00
1967-07-01,21.8,shiller_pe_proxy,us,multpl,monthly,1967-07-01,2026-03-23 03:32:54.406941+00:00
1967-08-01,22.03,shiller_pe_proxy,us,multpl,monthly,1967-08-01,2026-03-23 03:32:54.406941+00:00
1967-09-01,22.22,shiller_pe_proxy,us,multpl,monthly,1967-09-01,2026-03-23 03:32:54.406941+00:00
1967-10-01,22.07,shiller_pe_proxy,us,multpl,monthly,1967-10-01,2026-03-23 03:32:54.406941+00:00
1967-11-01,21.26,shiller_pe_proxy,us,multpl,monthly,1967-11-01,2026-03-23 03:32:54.406941+00:00
1967-12-01,21.75,shiller_pe_proxy,us,multpl,monthly,1967-12-01,2026-03-23 03:32:54.406941+00:00
1968-01-01,21.51,shiller_pe_proxy,us,multpl,monthly,1968-01-01,2026-03-23 03:32:54.406941+00:00
1968-02-01,20.42,shiller_pe_proxy,us,multpl,monthly,1968-02-01,2026-03-23 03:32:54.406941+00:00
1968-03-01,19.93,shiller_pe_proxy,us,multpl,monthly,1968-03-01,2026-03-23 03:32:54.406941+00:00
1968-04-01,21.28,shiller_pe_proxy,us,multpl,monthly,1968-04-01,2026-03-23 03:32:54.406941+00:00
1968-05-01,21.63,shiller_pe_proxy,us,multpl,monthly,1968-05-01,2026-03-23 03:32:54.406941+00:00
1968-06-01,22.0,shiller_pe_proxy,us,multpl,monthly,1968-06-01,2026-03-23 03:32:54.406941+00:00
1968-07-01,21.75,shiller_pe_proxy,us,multpl,monthly,1968-07-01,2026-03-23 03:32:54.406941+00:00
1968-08-01,21.14,shiller_pe_proxy,us,multpl,monthly,1968-08-01,2026-03-23 03:32:54.406941+00:00
1968-09-01,21.68,shiller_pe_proxy,us,multpl,monthly,1968-09-01,2026-03-23 03:32:54.406941+00:00
1968-10-01,22.0,shiller_pe_proxy,us,multpl,monthly,1968-10-01,2026-03-23 03:32:54.406941+00:00
1968-11-01,22.2,shiller_pe_proxy,us,multpl,monthly,1968-11-01,2026-03-23 03:32:54.406941+00:00
1968-12-01,22.28,shiller_pe_proxy,us,multpl,monthly,1968-12-01,2026-03-23 03:32:54.406941+00:00
1969-01-01,21.19,shiller_pe_proxy,us,multpl,monthly,1969-01-01,2026-03-23 03:32:54.406941+00:00
1969-02-01,20.9,shiller_pe_proxy,us,multpl,monthly,1969-02-01,2026-03-23 03:32:54.406941+00:00
